OR #2-BB-3,ORDER,ORDER,True
OR #2-BB-4,ORDER,ORDER,True
OR #2-D-1,ORDER,ORDER,True
OR #2-DD-1,ORDER,ORDER,True
OR #2-E-3,ORDER,ORDER,True
OR #2-EE-1,ORDER,ORDER,True
OR #2-EEE & PLAT,MAP OR PLAT,ORDER,False
OR #2-FF-3 & PLAT,MAP OR PLAT,ORDER,False
OR #2-FFF-2,ORDER,ORDER,True
OR #2-G-11 & PLAT,MAP OR PLAT,ORDER,False
OR #2-G-3,ORDER,ORDER,True
OR #2-G-9,ORDER,ORDER,True
OR #2-GGG-1 & PLAT,MAP OR PLAT,ORDER,False
OR #2-HHH & PLAT,MAP OR PLAT,ORDER,False
OR #2-JJ-1,ORDER,ORDER,True
OR #2-JJ-2,ORDER,ORDER,True
OR #2-JJ-3,ORDER,ORDER,True
OR #2-JJ-4,ORDER,ORDER,True
OR #2-JJJ,JUDGMENT,ORDER,False
OR #2-JJJ-1,ORDER,ORDER,True
OR #2-KK-2 & PLAT,MAP OR PLAT,ORDER,False
OR #2-KKK & PLAT,MAP OR PLAT,ORDER,False
OR #2-KKK-1,ORDER,ORDER,True
OR #2-LL,ORDER,ORDER,True
OR #2-LL-2,ORDER,ORDER,True
OR #2-MM,ORDER,ORDER,True
OR #2-Q-1,ORDER,ORDER,True
OR #2-QQ,ORDER,ORDER,True
OR #2-RR,ORDER,ORDER,True
OR #2-SS-1 & PLAT,MAP OR PLAT,ORDER,False
OR #2-T-1,ORDER,ORDER,True
OR #2-V SUPPLE,SUPPLEMENTAL,ORDER,False
OR #2-V-1,ORDER,ORDER,True
OR #2-V-2,ORDER,ORDER,True
OR #2-W SUPPLE,SUPPLEMENTAL,ORDER,False
OR #2-W-1,ORDER,ORDER,True
OR #2-YY-1 & PLAT,MAP OR PLAT,ORDER,False
OR #20 OF 2009,ORDER,ORDER,True
OR #21 OF 2003,ORDER,ORDER,True
OR #2234,ORDER,ORDER,True
OR #227 OF 1982,ORDER,ORDER,True
OR #26-A-20,ORDER,ORDER,True
OR #26-G-2 & PLAT,MAP OR PLAT,ORDER,False
OR #26-H,ORDER,ORDER,True
OR #26-H-1,ORDER,ORDER,True
OR #26-H-2,ORDER,ORDER,True
OR #26-J,ORDER,ORDER,True
OR #26-K,ORDER,ORDER,True
OR #26-K-1,ORDER,ORDER,True
OR #26-K-3,ORDER,ORDER,True
OR #26-S & PLAT,MAP OR PLAT,ORDER,False
OR #26-T & PLAT,MAP OR PLAT,ORDER,False
OR #26C2,ORDER,ORDER,True
OR #26D2,ORDER,ORDER,True
OR #26L,ORDER,ORDER,True
OR #26M,ORDER,ORDER,True
OR #26P,ORDER,ORDER,True
OR #296 COMM ST,NOTICE,ORDER,False
OR #2DD4,ORDER,ORDER,True
OR #2G4,ORDER,ORDER,True
OR #2KK,ORDER,ORDER,True
OR #2KK1,ORDER,ORDER,True
OR #2L L1,ORDER,ORDER,True
OR #2LL3,ORDER,ORDER,True
OR #2N1,ORDER,ORDER,True
OR #2VV PLAT,MAP OR PLAT,ORDER,False
OR #2W2,ORDER,ORDER,True
OR #3 OF 1977,CORRECTION,ORDER,False
OR #30 OF 2000 ETC,ORDER,ORDER,True
OR #30 OF 2001,ORDER,ORDER,True
OR #39 B A 12,ORDER,ORDER,True
OR #39-0,ORDER,ORDER,True
OR #39-B-23 & PLAT,MAP OR PLAT,ORDER,False
OR #39-D-1,ORDER,ORDER,True
OR #39-E-1 & PLAT,MAP OR PLAT,ORDER,False
OR #39-K-1,ORDER,ORDER,True
OR #39-K-2,ORDER,ORDER,True
OR #39-V,ORDER,ORDER,True
OR #39-W & PLAT,MAP OR PLAT,ORDER,False
OR #39-Z,ORDER,ORDER,True
OR #39B 21,ORDER,ORDER,True
OR #39B 22,ORDER,ORDER,True
OR #39B A 13,ORDER,ORDER,True
OR #39BA11,ORDER,ORDER,True
OR #39D2,ORDER,ORDER,True
OR #39D2 PLAT,MAP OR PLAT,ORDER,False
OR #39Q,ORDER,ORDER,True
OR #39R,ORDER,ORDER,True
OR #438-D,ORDER,ORDER,True
OR #438-E,ORDER,ORDER,True
OR #438-F,ORDER,ORDER,True
OR #438G,ORDER,ORDER,True
OR #44,ORDER,ORDER,True
OR #46 OF 1987,ORDER,ORDER,True
OR #464-L& PLAT,MAP OR PLAT,ORDER,False
OR #479 479-H,ORDER,ORDER,True
OR #479 A-7,ORDER,ORDER,True
OR #479- A-10,ORDER,ORDER,True
OR #479- A-8,ORDER,ORDER,True
OR #479- B-10,ORDER,ORDER,True
OR #479-A-15 & PLAT,MAP OR PLAT,ORDER,False
OR #479-A-9,ORDER,ORDER,True
OR #479-A8,ORDER,ORDER,True
OR #479-C-27& PLAT,MAP OR PLAT,ORDER,False
OR #479-C-28 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C-31 &PLAT,MAP OR PLAT,ORDER,False
OR #479-C-34 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C-36,ORDER,ORDER,True
OR #479-C-38,ORDER,ORDER,True
OR #479-C-39 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C-43 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C-44 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C-45 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C-46,ORDER,ORDER,True
OR #479-C-46 & PLAT,MAP OR PLAT,ORDER,False
OR #479-C4,ORDER,ORDER,True
OR #479-G5,ORDER,ORDER,True
OR #479-H-2 & PLAT,MAP OR PLAT,ORDER,False
OR #479-J,ORDER,ORDER,True
OR #479-M & PLAT,MAP OR PLAT,ORDER,False
OR #479-N & PLAT,MAP OR PLAT,ORDER,False
OR #479-P & PLAT,MAP OR PLAT,ORDER,False
OR #479-R-2,ORDER,ORDER,True
OR #479B11,ORDER,ORDER,True
OR #479B12,ORDER,ORDER,True
OR #479E-1,ORDER,ORDER,True
OR #49 OF 1982,ORDER,ORDER,True
OR #491-B-3,ORDER,ORDER,True
OR #491-C-7,ORDER,ORDER,True
OR #491-D-3 & PLAT,MAP OR PLAT,ORDER,False
OR #491-D-4,ORDER,ORDER,True
OR #491-E,ORDER,ORDER,True
OR #491-F,ORDER,ORDER,True
OR #491D,ORDER,ORDER,True
OR #505-A-1 & PLAT,MAP OR PLAT,ORDER,False
OR #505-B,ORDER,ORDER,True
OR #505-B & PLAT,MAP OR PLAT,ORDER,False
OR #590- D,CASH SALE,ORDER,False
OR #590-E-3,ORDER,ORDER,True
OR #590-F & PLAT,MAP OR PLAT,ORDER,False
OR #611 ABAN/RD,CANCELLATION-SINGLE,ORDER,False
OR #618 ABAN/RD,CANCELLATION-SINGLE,ORDER,False
OR #642-A-3,ORDER,ORDER,True
OR #642-CC,ORDER,ORDER,True
OR #642-DD & PLAT,MAP OR PLAT,ORDER,False
OR #642-EE & PLAT,MAP OR PLAT,ORDER,False
OR #642-J,ORDER,ORDER,True
OR #642K PLAT,MAP OR PLAT,ORDER,False
OR #642L,ORDER,ORDER,True
OR #642O,ORDER,ORDER,True
OR #642P,ORDER,ORDER,True
OR #642Q,ORDER,ORDER,True
OR #652-A-4,ORDER,ORDER,True
OR #652-G-2 & PLAT,MAP OR PLAT,ORDER,False
OR #652-H & PLAT,MAP OR PLAT,ORDER,False
OR #652-H-1 & PLAT,MAP OR PLAT,ORDER,False
OR #679 F 5,ORDER,ORDER,True
OR #679 P 3,JUDGMENT,ORDER,False
OR #679- M-4,ORDER,ORDER,True
OR #679-AAA & PLAT,MAP OR PLAT,ORDER,False
OR #679-B-4 & PLAT,MAP OR PLAT,ORDER,False
OR #679-C,ORDER,ORDER,True
OR #679-C3,ORDER,ORDER,True
OR #679-F-8,ORDER,ORDER,True
OR #679-F-9 & PLAT,MAP OR PLAT,ORDER,False
OR #679-JJ-6 & PLAT,MAP OR PLAT,ORDER,False
OR #679-YY & PLAT,MAP OR PLAT,ORDER,False
OR #679-ZZ & PLAT,MAP OR PLAT,ORDER,False
OR #679B,ORDER,ORDER,True
OR #679F4,ORDER,ORDER,True
OR #679M4,ORDER,ORDER,True
OR #687 B1,ORDER,ORDER,True
OR #687-B-4,ORDER,ORDER,True
OR #687-C-3 & PLAT,MAP OR PLAT,ORDER,False
OR #687-D,ORDER,ORDER,True
OR #687-H & PLAT,MAP OR PLAT,ORDER,False
OR #687C,ORDER,ORDER,True
OR #687C SUPPLE,SUPPLEMENTAL,ORDER,False
OR #687L SUPPLE,SUPPLEMENTAL,ORDER,False
OR #745 C2,ORDER,ORDER,True
OR #745 E 1,ORDER,ORDER,True
OR #745- G-2,ORDER,ORDER,True
OR #745- H-4,ORDER,ORDER,True
OR #745-1,ORDER,ORDER,True
OR #745-D,ORDER,ORDER,True
OR #745-D-5,ORDER,ORDER,True
OR #745-E,ORDER,ORDER,True
OR #745-F-1,ORDER,ORDER,True
OR #745-G-3,ORDER,ORDER,True
OR #745-G-7,ORDER,ORDER,True
OR #745-H-5,ORDER,ORDER,True
OR #745-J-1,ORDER,ORDER,True
OR #745-K,ORDER,ORDER,True
OR #745-L & PLAT,MAP OR PLAT,ORDER,False
OR #745-L-1 & PLAT,MAP OR PLAT,ORDER,False
OR #752-B-2,ORDER,ORDER,True
OR #752-D,ORDER,ORDER,True
OR #752-G,ORDER,ORDER,True
OR #753-B,ORDER,ORDER,True
OR #753-B-2 & PLAT,MAP OR PLAT,ORDER,False
OR #753-E-1 & PLAT,MAP OR PLAT,ORDER,False
OR #753-G & PLAT,MAP OR PLAT,ORDER,False
OR #753-H & PLAT,MAP OR PLAT,ORDER,False
OR #753-J & PLAT,MAP OR PLAT,ORDER,False
OR #753A1,ORDER,ORDER,True
OR #800,ORDER,ORDER,True
OR #929 C 4,ORDER,ORDER,True
OR #929-A-2,ORDER,ORDER,True
OR #929-A-3,ORDER,ORDER,True
OR #929-B-2,ORDER,ORDER,True
OR #929-B-3,ORDER,ORDER,True
OR #929-C-2,ORDER,ORDER,True
OR #929-C-3,UCC-3,ORDER,False
OR #929-D-2,ORDER,ORDER,True
OR #929-E-2,ORDER,ORDER,True
OR #929-E-3,ORDER,ORDER,True
OR #929-F-1,ORDER,ORDER,True
OR #929-F-2,ORDER,ORDER,True
OR #929-F-3,ORDER,ORDER,True
OR #929-G-1,ORDER,ORDER,True
OR #929-H-1,ORDER,ORDER,True
OR #929-H-2,ORDER,ORDER,True
OR #929-J-1,ORDER,ORDER,True
OR #929-J-2,ORDER,ORDER,True
OR #929-K,ORDER,ORDER,True
OR #929-K-1,ORDER,ORDER,True
OR #929-S & PLAT,MAP OR PLAT,ORDER,False
OR #929M,ORDER,ORDER,True
OR #93-05,ORDER,ORDER,True
OR #932-B & PLAT,MAP OR PLAT,ORDER,False
OR #932A,ORDER,ORDER,True
OR #93A OF 1977,ORDER,ORDER,True
OR #944,ORDER,ORDER,True
OR #954-A,ORDER,ORDER,True
OR #954C,ORDER,ORDER,True
OR #957-B-1 & PLAT,MAP OR PLAT,ORDER,False
OR #957-C-4 & PLAT,MAP OR PLAT,ORDER,False
OR #957-C-6 & PLAT,MAP OR PLAT,ORDER,False
OR #957-E-2 & PLAT,MAP OR PLAT,ORDER,False
OR #957-E-3,ORDER,ORDER,True
OR #957-E-5 & PLAT,MAP OR PLAT,ORDER,False
OR #957-E-6 & PLAT,MAP OR PLAT,ORDER,False
OR #957-F & PLAT,MAP OR PLAT,ORDER,False
OR #957-G & PLAT,MAP OR PLAT,ORDER,False
OR #96 OF 1983,ORDER,ORDER,True
OR #97-G-2,ORDER,ORDER,True
OR #97-L-2,ORDER,ORDER,True
OR #97-P,ORDER,ORDER,True
OR #97-Q,ORDER,ORDER,True
OR #97-Q-1 & PLAT,MAP OR PLAT,ORDER,False
OR #97-T & PLAT,MAP OR PLAT,ORDER,False
OR #97-U & PLAT,MAP OR PLAT,ORDER,False
OR #97R,ORDER,ORDER,True
OR #97S,ORDER,ORDER,True
OR #UIC-7,ORDER,ORDER,True
OR 1082C,ORDER,ORDER,True
OR 123 OF 1984,ORDER,ORDER,True
OR 128A OF 1984,ORDER,ORDER,True
OR 132J,ORDER,ORDER,True
OR 136A OF 1984,ORDER,ORDER,True
OR 212 OF 1984,ORDER,ORDER,True
OR 2A A5,ORDER,ORDER,True
OR 39S,ORDER,ORDER,True
OR 479-A-6,ORDER,ORDER,True
OR 491C1,ORDER,ORDER,True
OR 642N,ORDER,ORDER,True
OR 745C5,ORDER,ORDER,True
OR 745D3,ORDER,ORDER,True
OR AMD JUDG,JUDGMENT,ORDER,False
OR AMEND JUDG,JUDGMENT,ORDER,False
OR AMND ORDR ETC,ORDER,ORDER,True
OR APPR BOND,BOND,ORDER,False
OR EXPR & RCPT,EXPROPRIATION,ORDER,False
OR NO 101-G,ORDER,ORDER,True
OR NO 1027 & PLAT,MAP OR PLAT,ORDER,False
OR NO 1082,ORDER,ORDER,True
OR NO 1082-A,ORDER,ORDER,True
OR NO 1134,ORDER,ORDER,True
OR NO 1157,ORDER,ORDER,True
OR NO 12 OF 1980,ORDER,ORDER,True
OR NO 1216B,ORDER,ORDER,True
OR NO 124-E-1,ORDER,ORDER,True
OR NO 124-E-2,ORDER,ORDER,True
OR NO 124-F-2,ORDER,ORDER,True
OR NO 124F,ORDER,ORDER,True
OR NO 1261,ORDER,ORDER,True
OR NO 132-H,ORDER,ORDER,True
OR NO 132-M,ORDER,ORDER,True
OR NO 142-B-2,ORDER,ORDER,True
OR NO 142-C-2,ORDER,ORDER,True
OR NO 142-D,ORDER,ORDER,True
OR NO 142-G,ORDER,ORDER,True
OR NO 142-J,ORDER,ORDER,True
OR NO 17 OF 1980,ORDER,ORDER,True
OR NO 2 00-2,ORDER,ORDER,True
OR NO 2 AAA,ORDER,ORDER,True
OR NO 2 DD 5,ORDER,ORDER,True
OR NO 2 ZZ,ORDER,ORDER,True
OR NO 2 ZZ-1,ORDER,ORDER,True
OR NO 2- J-2,ORDER,ORDER,True
OR NO 2- YY,ORDER,ORDER,True
OR NO 2-0-3,ORDER,ORDER,True
OR NO 2-0-4,ORDER,ORDER,True
OR NO 2-00,ORDER,ORDER,True
OR NO 2-00-1,ORDER,ORDER,True
OR NO 2-AAA,ORDER,ORDER,True
OR NO 2-BBB,ORDER,ORDER,True
OR NO 2-DD-3,ORDER,ORDER,True
OR NO 2-DD-4,ORDER,ORDER,True
OR NO 2-FF-2,ORDER,ORDER,True
OR NO 2-G-5,ORDER,ORDER,True
OR NO 2-G-6,ORDER,ORDER,True
OR NO 2-G-7,ORDER,ORDER,True
OR NO 2-G-8,ORDER,ORDER,True
OR NO 2-J-2,ORDER,ORDER,True
OR NO 2-LL-4,ORDER,ORDER,True
OR NO 2-LL-5,ORDER,ORDER,True
OR NO 2-N-2,ORDER,ORDER,True
OR NO 2-PP,RELEASE,ORDER,False
OR NO 2-Q-3,ORDER,ORDER,True
OR NO 2-Q-4,ORDER,ORDER,True
OR NO 2-T-2,ORDER,ORDER,True
OR NO 2-U SUPP,SUPPLEMENTAL,ORDER,False
OR NO 2-V- 3,ORDER,ORDER,True
OR NO 2-XX,ORDER,ORDER,True
OR NO 23 OF 1991,ORDER,ORDER,True
OR NO 260,ORDER,ORDER,True
OR NO 26D3,ORDER,ORDER,True
OR NO 26M1,ORDER,ORDER,True
OR NO 26N,ORDER,ORDER,True
OR NO 26N1,ORDER,ORDER,True
OR NO 2C10,ORDER,ORDER,True
OR NO 2WW,ORDER,ORDER,True
OR NO 35 OF 1980,ORDER,ORDER,True
OR NO 382 89,ORDER,ORDER,True
OR NO 39-S-1,ORDER,ORDER,True
OR NO 39N,ORDER,ORDER,True
OR NO 4 OF 1992,CANCELLATION-SINGLE,ORDER,False
OR NO 42 0F 1994,ORDER,ORDER,True
OR NO 479-A-11,ORDER,ORDER,True
OR NO 479-A-12,ORDER,ORDER,True
OR NO 479-C-21,ORDER,ORDER,True
OR NO 479-C-6,ORDER,ORDER,True
OR NO 479-H,ORDER,ORDER,True
OR NO 48 OF 1989,ORDER,ORDER,True
OR NO 49 OF 1983,ORDER,ORDER,True
OR NO 590 A-3,ORDER,ORDER,True
OR NO 590C,ORDER,ORDER,True
OR NO 642-D,ORDER,ORDER,True
OR NO 642-E,ORDER,ORDER,True
OR NO 642-F,ORDER,ORDER,True
OR NO 642-G,ORDER,ORDER,True
OR NO 642-G-1,ORDER,ORDER,True
OR NO 642-H,ORDER,ORDER,True
OR NO 642-S-1,ORDER,ORDER,True
OR NO 642-S-2,ORDER,ORDER,True
OR NO 642-S-3,ORDER,ORDER,True
OR NO 642-T-1,ORDER,ORDER,True
OR NO 642-U-1,ORDER,ORDER,True
OR NO 642-V,ORDER,ORDER,True
OR NO 642-W,ORDER,ORDER,True
OR NO 642-X,ORDER,ORDER,True
OR NO 642-Y,ORDER,ORDER,True
OR NO 642S,ORDER,ORDER,True
OR NO 642U,ORDER,ORDER,True
OR NO 649-C-6,ORDER,ORDER,True
OR NO 652-A-2,ORDER,ORDER,True
OR NO 652-D-2,ORDER,ORDER,True
OR NO 652-D-3,ORDER,ORDER,True
OR NO 652-E-1,ORDER,ORDER,True
OR NO 652-E-2,ORDER,ORDER,True
OR NO 652-F,ORDER,ORDER,True
OR NO 652-G-1,ORDER,ORDER,True
OR NO 652D1,ORDER,ORDER,True
OR NO 678-M-6,ORDER,ORDER,True
OR NO 679-A-4,ORDER,ORDER,True
OR NO 679-C-4,ORDER,ORDER,True
OR NO 679-H-3,ORDER,ORDER,True
OR NO 679-J-5,ORDER,ORDER,True
OR NO 679-JJ-5,ORDER,ORDER,True
OR NO 679-JJ-6,ORDER,ORDER,True
OR NO 679-JJ-R,ORDER,ORDER,True
OR NO 679-K-3,ORDER,ORDER,True
OR NO 679-K-4,ORDER,ORDER,True
OR NO 679-K-6,ORDER,ORDER,True
OR NO 679-L-2,ORDER,ORDER,True
OR NO 679-L-3,ORDER,ORDER,True
OR NO 679-L-4,ORDER,ORDER,True
OR NO 679-M-11,ORDER,ORDER,True
OR NO 679-M-7,ORDER,ORDER,True
OR NO 679-M-8,ORDER,ORDER,True
OR NO 679-N-2,ORDER,ORDER,True
OR NO 679-N-3,ORDER,ORDER,True
OR NO 679-O-4,ORDER,ORDER,True
OR NO 679-O-5,ORDER,ORDER,True
OR NO 679-SS-1,ORDER,ORDER,True
OR NO 679-TT,ORDER,ORDER,True
OR NO 67903,ORDER,ORDER,True
OR NO 679A3,ORDER,ORDER,True
OR NO 679B2,ORDER,ORDER,True
OR NO 679J4,ORDER,ORDER,True
OR NO 679JJ3,ORDER,ORDER,True
OR NO 745-2,ORDER,ORDER,True
OR NO 745-3,ORDER,ORDER,True
OR NO 745-D-5,ORDER,ORDER,True
OR NO 745-G-3,ORDER,ORDER,True
OR NO 745-G-7,ORDER,ORDER,True
OR NO 745-H-5,ORDER,ORDER,True
OR NO 745-J-1,ORDER,ORDER,True
OR NO 745C,ORDER,ORDER,True
OR NO 745C3,ORDER,ORDER,True
OR NO 745H1,ORDER,ORDER,True
OR NO 745H2,ORDER,ORDER,True
OR NO 745H3,ORDER,ORDER,True
OR NO 745J,ORDER,ORDER,True
OR NO 752-E,ORDER,ORDER,True
OR NO 752-E-1,ORDER,ORDER,True
OR NO 752-E-2,ORDER,ORDER,True
OR NO 752-F-1,ORDER,ORDER,True
OR NO 893-A,ORDER,ORDER,True
OR NO 893B,ORDER,ORDER,True
OR NO 90 OF 1983,ORDER,ORDER,True
OR NO 92-3-1,ORDER,ORDER,True
OR NO 929-D-3,ORDER,ORDER,True
OR NO 929-L,ORDER,ORDER,True
OR NO 959,ORDER,ORDER,True
OR NO 964,ORDER,ORDER,True
OR NO OWD 872,ORDER,ORDER,True
OR NO WD 89-1,NO WORK AFFIDAVIT,ORDER,False
OR NULLIFY JUDG,JUDGMENT,ORDER,False
OR# 1049A1,ORDER,ORDER,True
OR# 1193,ORDER,ORDER,True
OR# 1193A-1,ORDER,ORDER,True
OR# 143-F-1 & PLAT,MAP OR PLAT,ORDER,False
OR# 143-F-2 & PLAT,MAP OR PLAT,ORDER,False
OR# 2-SS & SPLMN,SUPPLEMENTAL,ORDER,False
OR# 26-A-17 & PLAT,MAP OR PLAT,ORDER,False
OR# 26-A-18 & PLAT,MAP OR PLAT,ORDER,False
OR# 26-A-19 & PLAT,MAP OR PLAT,ORDER,False
OR# 394 ABNDNMNT,ORDER,ORDER,True
OR# 395 ABNDNMNT,ORDER,ORDER,True
OR# 396 ABNDMNT,ORDER,ORDER,True
OR# 479-B-20,ORDER,ORDER,True
OR# 679K2,ORDER,ORDER,True
OR# 745 D 4/PLAT,MAP OR PLAT,ORDER,False
OR# 745- D-4,ORDER,ORDER,True
OR# 745D2,ORDER,ORDER,True
OR# 745F1,ORDER,ORDER,True
OR# 753-A-3 & PLAT,MAP OR PLAT,ORDER,False
OR# 87 OF 1989,ORDER,ORDER,True
OR#101-H PLAT,MAP OR PLAT,ORDER,False
OR#1175,ORDER,ORDER,True
OR#124-T-2 &PLAT,MAP OR PLAT,ORDER,False
OR#142-E SUPPLE,SUPPLEMENTAL,ORDER,False
OR#142-F,ORDER,ORDER,True
OR#1448-D & UNIT PLA,MAP OR PLAT,ORDER,False
OR#2-FFF-1 & PLAT,MAP OR PLAT,ORDER,False
OR#2-G-10,ORDER,ORDER,True
OR#2-G-3 SUPPLE,SUPPLEMENTAL,ORDER,False
OR#2-HHH & PLAT,MAP OR PLAT,ORDER,False
OR#2-T-1 SUPPLE,SUPPLEMENTAL,ORDER,False
OR#26-A-15 & PLAT,MAP OR PLAT,ORDER,False
OR#26-S-1& PLAT,MAP OR PLAT,ORDER,False
OR#26-S-2,ORDER,ORDER,True
OR#2JJ3,ORDER,ORDER,True
OR#39 B-A-11,ORDER,ORDER,True
OR#39-B -A-10,ORDER,ORDER,True
OR#39-X-1 & PLAT,MAP OR PLAT,ORDER,False
OR#479-B-21 & PLAT,MAP OR PLAT,ORDER,False
OR#479-C-42 & PLAT,MAP OR PLAT,ORDER,False
OR#479-C-48 & PLAT,MAP OR PLAT,ORDER,False
OR#479-R,ORDER,ORDER,True
OR#479-R-1,ORDER,ORDER,True
OR#491-B -1 &PLAT,MAP OR PLAT,ORDER,False
OR#491-D-1,ORDER,ORDER,True
OR#590-E-2 & PLAT,MAP OR PLAT,ORDER,False
OR#604 RD ABAN,MORTGAGE,ORDER,False
OR#702-B,ORDER,ORDER,True
OR#745-G & PLAT,MAP OR PLAT,ORDER,False
OR#745-H PLAT,MAP OR PLAT,ORDER,False
OR#745-K-2 & PLAT,MAP OR PLAT,ORDER,False
OR#752-F-2 & PLAT,MAP OR PLAT,ORDER,False
OR#752-G & PLAT,MAP OR PLAT,ORDER,False
OR#850,ORDER,ORDER,True
OR#851,ORDER,ORDER,True
OR#893-B PLAT,MAP OR PLAT,ORDER,False
OR#93-05-OWD 5TH SUP,SUPPLEMENTAL,ORDER,False
OR#932-A-1 & PLAT,MAP OR PLAT,ORDER,False
OR#957-C-2 & PLAT,MAP OR PLAT,ORDER,False
OR#957-C-2 UNIT PLAT,MAP OR PLAT,ORDER,False
OR#957-E & PLAT,MAP OR PLAT,ORDER,False
OR#97-F,ORDER,ORDER,True
OR#IMD 2007-09 CFB,ORDER,ORDER,True
OR/PLAT 642T,MAP OR PLAT,ORDER,False
OR/PLAT 679-G-2,MAP OR PLAT,ORDER,False
OR/PLAT 679-M-5,MAP OR PLAT,ORDER,False
OR1140-A CORR,CORRECTION,ORDER,False
OR2-A-2& 2-A-3SUP,SUPPLEMENTAL,ORDER,False
ORD,ORDER,ORDER,True
ORD # 1216-C & PLAT,ORDER,ORDER,True
ORD #1005,ORDER,ORDER,True
ORD #1007,ORDER,ORDER,True
ORD #1219,ORDER,ORDER,True
ORD #1248,ORDER,ORDER,True
ORD #1331,ORDER,ORDER,True
ORD #1376 ABANDON,ABANDONMENT,ORDER,False
ORD #2-FFF & PLAT,ORDER,ORDER,True
ORD #2-GGG & PLAT,ORDER,ORDER,True
ORD #2017,ORDER,ORDER,True
ORD #2035,ORDER,ORDER,True
ORD #328,ORDER,ORDER,True
ORD #351,ORDER,ORDER,True
ORD #352,ORDER,ORDER,True
ORD #481,ORDER,ORDER,True
ORD #491-D-1,ORDER,ORDER,True
ORD #652-J & PLAT,ORDER,ORDER,True
ORD #79 0F 2003,ORDER,ORDER,True
ORD #8-11-97,ORDER,ORDER,True
ORD #897,ORDER,ORDER,True
ORD #900,ORDER,ORDER,True
ORD #905,ORDER,ORDER,True
ORD #914,ORDER,ORDER,True
ORD #929-P,ORDER,ORDER,True
ORD #929-R,ORDER,ORDER,True
ORD #941 (ANNEX),ORDER,ORDER,True
ORD #942,ORDER,ORDER,True
ORD #982,ORDER,ORDER,True
ORD & JUDG,JUDGMENT,ORDER,False
ORD 745-D-10,ORDER,ORDER,True
ORD 745-H-14,ORDER,ORDER,True
ORD 752E,ORDER,ORDER,True
ORD 986,ORDER,ORDER,True
ORD 987,ORDER,ORDER,True
ORD 987A,ORDER,ORDER,True
ORD 988,ORDER,ORDER,True
ORD AMD APPEAR BOND,ORDER,ORDER,True
ORD AMEND JUDG POS,JUDGMENT,ORDER,False
ORD APP GUARDIAN,NOTICE,ORDER,False
ORD APPT BOND,ORDER,ORDER,True
ORD AUTH SALE,ORDER,ORDER,True
ORD CONF SALE,CASH SALE,ORDER,False
ORD LIFTING AUTO STA,ORDER,ORDER,True
ORD N0 2122,ORDER,ORDER,True
ORD NO 1060,ORDER,ORDER,True
ORD NO 1070,ORDER,ORDER,True
ORD NO 1084,ORDER,ORDER,True
ORD NO 1236,ORDER,ORDER,True
ORD NO 1252,ORDER,ORDER,True
ORD NO 1261,ORDER,ORDER,True
ORD NO 143-B,ORDER,ORDER,True
ORD NO 143-C,ORDER,ORDER,True
ORD NO 2-LL-7,ORDER,ORDER,True
ORD NO 2025,ORDER,ORDER,True
ORD NO 2026,ORDER,ORDER,True
ORD NO 2027,ORDER,ORDER,True
ORD NO 2062,ORDER,ORDER,True
ORD NO 2105,ORDER,ORDER,True
ORD NO 479-B-17,ORDER,ORDER,True
ORD NO 563,ORDER,ORDER,True
ORD NO 652-A-3,ORDER,ORDER,True
ORD NO 679CC2,ORDER,ORDER,True
ORD NO 679K7,ORDER,ORDER,True
ORD NO 679M12,ORDER,ORDER,True
ORD NO 679N6,ORDER,ORDER,True
ORD NO 791,ORDER,ORDER,True
ORD NO 902,ORDER,ORDER,True
ORD NO 916,ORDER,ORDER,True
ORD NO 919,ORDER,ORDER,True
ORD NO 923,ORDER,ORDER,True
ORD NO 924,ORDER,ORDER,True
ORD NO 927,ORDER,ORDER,True
ORD NO 928,ORDER,ORDER,True
ORD NO 931,ORDER,ORDER,True
ORD NO 932,ORDER,ORDER,True
ORD NO 946,ORDER,ORDER,True
ORD NO 947,ORDER,ORDER,True
ORD NO 948,ORDER,ORDER,True
ORD NO 949,ORDER,ORDER,True
ORD NO 950,ORDER,ORDER,True
ORD NO 951,ORDER,ORDER,True
ORD NO 953,ORDER,ORDER,True
ORD NO 954,ORDER,ORDER,True
ORD NO 956,ORDER,ORDER,True
ORD NO 957,ORDER,ORDER,True
ORD NO 958,ORDER,ORDER,True
ORD NO 960,ORDER,ORDER,True
ORD NO 993,ORDER,ORDER,True
ORD TERM TRUST ETC,TERMINATION,ORDER,False
ORD TO REFORM MTG,OGM FILING,ORDER,False
ORD TO SELL,ORDER,ORDER,True
ORD# 26-A-16,ORDER,ORDER,True
ORD# 687-H-2 & PLAT,MAP OR PLAT,ORDER,False
ORD#11A OF 2004,ORDER,ORDER,True
ORD#1503,ORDER,ORDER,True
ORD/PLAT 745-G-1,MAP OR PLAT,ORDER,False
ORDER,ORDER,ORDER,True
ORDER # 112/1984,ORDER,ORDER,True
ORDER # 132-K,ORDER,ORDER,True
